Region_ID,State,Mountain_Range,Nearby_River,Wildlife_Sanctuary,Restriction_Type,Dominant_Trees,Key_Animals,Minerals_Present,Elevation_m,Slope_deg,NDVI,Forest_Cover_Percent,Distance_to_River_km,Protected_Area,Existing_Mining,Mining_Allowed,Deforestation_Risk,Water_Pollution_Risk,Air_Pollution_Risk,Annual_Rainfall_mm,Seasonal_Rainfall_Variability,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Seismic_Zone,Population_Density_per_km2,Land_Use_Type,Mining_Employment_Dependency_%,Past_Mining_Accidents,Previous_Hazard_Report,Distance_to_Road_km,Distance_to_Rail_km,Distance_to_Town_km,Road_Connectivity,Rail_Connectivity
R4131,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",382,13,0.31,17,0.5,1,0,Yes,Very High,High,Low,1430,0.56,22,29,18,II,675,Urban,11,0,High,3.1,53.1,25.1,Moderate,Low
R4132,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",868,9,0.31,54,5.8,1,1,Yes,Low,Medium,High,3157,0.6,17,26,9,III,892,Urban,45,0,High,8.2,25.4,104.7,Good,None
R4133,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",159,18,0.34,40,1.9,1,0,Yes,Very High,Low,Low,2714,0.3,29,33,24,IV,95,Forest,5,2,High,13.3,5.6,140.3,Moderate,Low
R4134,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",469,9,0.26,67,1.9,1,0,Yes,Medium,Low,Low,2188,0.27,22,30,19,IV,407,Forest,7,0,Medium,0.6,53,95.2,Good,None
R4135,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",488,16,0.77,22,5.1,1,1,Yes,Low,High,Low,1247,0.36,27,35,23,III,286,Agriculture,61,0,High,5.9,6.8,51.1,Poor,Low
R4136,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",168,26,0.72,18,1.3,1,1,Yes,Medium,High,Low,1342,0.23,20,26,12,IV,451,Agriculture,40,3,High,11.8,14.6,133.3,Good,None
R4137,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",248,9,0.8,46,2.3,1,1,Yes,Medium,Medium,Low,2347,1.27,20,29,15,III,523,Forest,64,0,High,14.2,46.1,119.6,Excellent,None
R4138,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",466,7,0.72,55,0.8,1,0,Yes,Very High,High,Medium,917,0.68,34,43,29,IV,890,Agriculture,18,1,Low,3.2,54.4,77,Good,Medium
R4139,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",418,12,0.83,30,5.6,1,0,Yes,Very High,Medium,High,3413,1.3,27,32,19,V,105,Urban,13,0,Medium,1.2,44,122.2,Good,None
R4140,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",381,30,0.7,73,5.7,1,1,No,Low,Low,Low,3321,1.25,33,38,28,II,396,Forest,59,0,Low,14.9,10.5,16.6,Moderate,Low
R4141,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",454,23,0.78,38,5.5,1,0,Yes,Medium,Low,Medium,3191,0.24,18,23,11,III,339,Agriculture,18,0,Low,10.1,53.6,90.1,Good,High
R4142,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",807,24,0.73,43,0.9,1,1,Yes,Very High,High,Medium,2763,1.19,33,36,25,V,449,Forest,42,0,Medium,8.8,17.3,12.6,Poor,None
R4143,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",696,10,0.43,82,2,1,1,Yes,Low,Medium,Low,2417,0.47,32,39,28,II,1412,Urban,59,0,Low,14.6,53.1,28.2,Moderate,Low
R4144,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",408,23,0.62,72,5.5,1,1,No,High,Low,Medium,377,1.2,25,29,22,II,402,Forest,62,1,High,6.3,53.4,129.2,Excellent,Low
R4145,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",858,16,0.63,70,4.4,1,1,No,High,High,High,1337,0.54,33,39,28,II,54,Forest,52,0,Medium,5.1,55.6,58.5,Moderate,Low
R4146,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",122,25,0.31,26,2,1,1,Yes,Very High,High,Low,1754,0.7,32,37,26,II,363,Forest,32,1,Medium,13.3,47.3,39.1,Excellent,None
R4147,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",128,23,0.63,82,5.6,1,1,No,Low,High,Low,1741,0.7,33,41,27,V,906,Mixed,32,4,Medium,13.7,37,11.3,Moderate,Medium
R4148,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",688,8,0.43,32,2.8,1,1,Yes,Medium,Low,Low,2473,1.15,33,42,28,II,1316,Agriculture,57,0,Low,6.1,7.4,88.7,Good,Medium
R4149,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",892,13,0.79,47,2.6,1,1,Yes,Low,High,Low,1304,0.84,31,37,26,II,1041,Mixed,65,2,Medium,0.7,18.2,148,Good,Low
R4150,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",461,30,0.54,65,4.4,1,1,No,Low,High,Low,2731,1.21,29,35,23,II,1103,Forest,35,1,Very High,0.3,2.2,74.6,Good,Low
R4151,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",425,21,0.63,46,0.5,1,1,Yes,Low,Low,High,1350,1.41,30,38,22,II,1433,Agriculture,62,0,Medium,13.2,9.9,77.2,Good,Low
R4152,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",585,23,0.46,27,1.7,1,1,Yes,Very High,Low,Low,1879,1.17,16,25,11,IV,596,Agriculture,30,2,Medium,5.2,2.9,49.4,Moderate,None
R4153,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",618,23,0.69,76,3.3,1,1,No,High,High,Low,537,0.73,23,33,16,II,515,Forest,43,5,Medium,16.8,18.8,45.5,Moderate,Low
R4154,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",305,22,0.41,31,4.2,1,1,Yes,Low,Medium,High,2165,0.21,28,34,20,II,89,Forest,60,0,High,14.8,51.8,116.6,Moderate,Low
R4155,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",148,28,0.39,45,1.6,1,1,Yes,Medium,Medium,High,1781,1.4,32,39,25,V,482,Agriculture,41,0,Medium,11.3,53.8,12.1,Moderate,None
R4156,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",780,21,0.31,46,4.1,1,1,Yes,Very High,High,High,1251,0.7,29,38,25,III,69,Forest,66,1,Medium,9.4,18.6,69,Moderate,High
R4157,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",142,5,0.57,69,2.2,1,1,Yes,Low,High,Low,1159,1.31,19,22,16,IV,792,Forest,52,2,Low,2.5,20.4,136.1,Excellent,Low
R4158,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",342,9,0.59,66,4.1,1,1,Yes,Low,Medium,High,1501,1.09,29,39,24,II,1033,Mixed,58,0,Low,16.6,32.2,70.7,Poor,Low
R4159,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",563,22,0.53,78,5.1,1,1,No,High,Low,Low,1597,1.25,34,40,29,II,510,Urban,43,2,Medium,7.4,16.8,81.7,Good,None
R4160,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",249,30,0.56,43,4.7,1,1,Yes,Low,Medium,High,463,1.24,23,31,18,III,367,Urban,34,4,High,5.3,31.2,66.2,Good,None
R4161,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",477,28,0.87,39,5.6,1,1,Yes,Medium,Medium,High,2180,1.12,21,29,14,III,1237,Forest,69,1,Medium,1.9,26.2,14.1,Moderate,Medium
R4162,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",483,30,0.39,25,0.5,1,0,Yes,Medium,High,Low,1519,0.96,18,21,11,II,730,Mixed,15,0,High,11.7,53,3.7,Good,Low
R4163,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",412,13,0.52,44,1.1,1,0,Yes,Medium,Medium,High,2441,0.89,20,30,12,IV,806,Urban,5,0,Medium,7.3,48.7,146.5,Moderate,None
R4164,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",201,19,0.34,17,1.1,1,0,Yes,Very High,Low,Medium,2300,0.59,15,22,10,II,888,Agriculture,24,2,Medium,8.9,28.4,29.9,Moderate,None
R4165,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",296,16,0.46,20,0.3,1,0,Yes,Medium,Low,Low,3014,0.49,35,40,31,II,958,Agriculture,14,0,Medium,11.4,39.5,56.3,Good,Low
R4166,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",755,30,0.84,75,4.3,1,0,No,High,High,Medium,840,0.9,18,22,10,III,422,Forest,17,1,High,0.5,2.1,10.8,Poor,Medium
R4167,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",316,17,0.45,77,4.8,1,1,No,Very High,High,High,3105,0.99,31,39,28,III,961,Forest,36,5,Very High,8.2,25.8,18.6,Poor,High
R4168,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",622,25,0.87,71,5.2,1,0,No,High,High,Low,1795,1.1,16,21,8,II,1204,Forest,5,4,High,7.8,54.1,18.5,Moderate,Low
R4169,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",584,25,0.76,62,1.9,1,1,No,Very High,High,Low,2024,0.7,26,36,22,III,1318,Forest,37,0,High,9.6,4.1,5,Moderate,Low
R4170,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",480,17,0.68,54,5.7,1,1,No,Low,Medium,Low,1152,1.05,18,26,12,II,684,Agriculture,54,0,Medium,4.1,2.6,81.3,Good,Low
R4171,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",392,9,0.74,66,0.4,1,0,Yes,Medium,High,Low,1197,1.17,29,36,24,III,538,Forest,15,2,High,17.5,13.6,67.7,Moderate,Medium
R4172,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",628,24,0.49,46,1.6,1,0,Yes,High,Low,Low,2467,1.3,34,44,31,III,1224,Mixed,15,3,Very High,16.3,31,46.1,Moderate,High
R4173,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",402,24,0.62,74,2.3,1,1,No,Very High,High,Low,1772,0.7,20,24,15,III,1060,Agriculture,58,1,Medium,16,28.1,128,Excellent,Medium
R4174,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",725,13,0.52,50,4.9,1,1,Yes,Very High,High,Low,3151,0.69,26,30,22,IV,1049,Forest,49,0,Medium,16.7,11.1,85.1,Moderate,Low
R4175,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",164,16,0.26,63,2,1,1,No,Low,Low,Medium,1871,0.26,16,24,10,II,689,Agriculture,61,3,Very High,8.7,8.1,82.3,Poor,Medium
R4176,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",402,20,0.3,79,1.2,1,0,No,Very High,Low,Medium,1336,1.13,24,30,19,III,664,Urban,11,3,Medium,17.9,31.6,50.4,Poor,None
R4177,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",224,7,0.38,78,5,1,1,Yes,Low,High,Low,1923,1.1,33,39,27,III,177,Agriculture,37,0,High,4.4,11.9,66.6,Poor,Low
R4178,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",182,4,0.29,74,6.2,1,1,Yes,Very High,Medium,High,2845,1.4,28,38,24,II,1306,Agriculture,47,0,Medium,9.5,52.6,21.5,Excellent,Low
R4179,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",207,13,0.71,23,3.3,1,0,Yes,High,High,High,3358,0.58,34,40,28,II,849,Urban,25,1,Medium,14.3,5.8,3.4,Excellent,None
R4180,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",526,16,0.78,20,1.3,1,0,Yes,High,Low,High,3145,1.13,31,36,26,II,316,Agriculture,13,2,Low,1.8,35.3,19.3,Moderate,Low
R4181,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",315,25,0.36,85,6.4,1,1,No,Very High,Low,High,3203,0.54,33,42,26,IV,561,Forest,48,0,Medium,3.9,48.2,134.2,Good,Low
R4182,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",657,25,0.59,38,2.7,1,0,Yes,Very High,Low,High,851,1.22,16,23,11,IV,271,Forest,23,4,High,5.4,31.4,27.8,Excellent,Low
R4183,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",864,26,0.72,70,4,1,1,No,High,High,Low,731,0.8,16,21,8,II,1441,Mixed,54,0,Medium,10.7,15.1,21.7,Moderate,High
R4184,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",285,16,0.41,34,0.7,1,0,Yes,High,Medium,Medium,835,0.39,24,29,20,IV,1263,Forest,10,0,Medium,9.5,52.6,48.1,Poor,Low
R4185,Goa,Western Ghats,Mandovi,Bhagwan Mahavir Sanctuary,Wildlife Sanctuary,"Evergreen Trees, Bamboo","Hornbill, Deer","Iron Ore, Laterite",188,25,0.74,57,5.5,1,0,No,Very High,Low,Low,3205,1.46,32,42,25,IV,563,Forest,6,2,Low,2.1,46.4,46.9,Moderate,Low
R4186,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",823,14,0.25,64,4.2,1,1,Yes,High,Medium,Low,1237,0.69,27,33,22,II,806,Forest,45,0,High,2.8,38.5,82.6,Good,None
R4187,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",172,4,0.67,43,6.2,1,1,Yes,High,Medium,Medium,3308,1.35,35,38,32,V,925,Agriculture,60,0,Medium,12.6,25.1,60.4,Good,None
R4188,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",121,27,0.29,55,0.7,1,1,No,Medium,Low,Low,3381,0.39,30,36,23,III,1435,Agriculture,65,1,Medium,7.5,58.4,20.5,Good,Medium
R4189,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",151,30,0.36,29,0.6,1,1,Yes,High,Low,Medium,2084,1.47,31,37,26,III,1011,Mixed,56,2,Medium,0.9,3,30.2,Moderate,Low
R4190,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",682,27,0.52,71,3.9,1,1,No,High,Medium,High,1617,0.87,35,44,27,III,73,Forest,36,0,Low,11.7,4.6,71.4,Poor,None
R4191,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",845,22,0.58,50,5,1,0,Yes,Very High,High,High,2615,1.1,34,37,28,II,1482,Urban,14,0,Low,18.7,32,16.4,Moderate,Medium
R4192,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",812,14,0.57,19,3.3,1,1,Yes,Medium,Low,Medium,3246,1.15,24,32,17,II,855,Forest,55,4,High,9.2,34,16.9,Good,High
R4193,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",659,11,0.25,27,4.2,1,0,Yes,Very High,Low,High,1472,0.34,26,29,19,II,1087,Urban,6,4,Low,14.2,9.3,33.6,Poor,Low
R4194,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",459,25,0.88,30,5.1,1,1,Yes,High,High,Low,3402,0.92,24,34,16,V,213,Forest,50,2,High,16.1,14.1,87.5,Poor,None
R4195,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",330,23,0.87,46,3.2,1,1,Yes,High,Medium,Low,3347,1.44,29,32,23,III,407,Agriculture,38,1,Medium,14.8,25.1,103.5,Moderate,Medium
R4196,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",305,12,0.79,28,3.4,1,1,Yes,Low,Medium,Medium,3214,1.1,25,28,21,III,459,Forest,65,3,Low,15.2,1.9,149.8,Good,Low
R4197,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",527,22,0.41,36,0.9,1,0,Yes,High,Low,High,2410,1.1,17,20,12,III,1214,Forest,5,3,Very High,17.2,2.7,103.8,Moderate,None
R4198,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",401,6,0.33,41,0.9,1,1,Yes,High,Medium,Medium,2671,1.35,33,40,26,II,366,Agriculture,47,0,Medium,7.7,10.5,34.5,Poor,Low
R4199,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",299,16,0.51,46,2.3,1,0,Yes,High,High,High,3152,1.46,31,41,23,IV,361,Agriculture,21,4,Medium,9.6,25.7,64.8,Poor,None
R4200,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",715,24,0.27,81,6.1,1,1,No,Medium,Low,Low,785,0.33,27,32,20,II,1192,Mixed,37,0,Very High,0.9,49.5,141.7,Excellent,Low
R4201,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",228,10,0.26,59,2.4,1,0,Yes,High,Low,Low,1432,1.08,15,25,12,II,1297,Agriculture,7,2,High,8.3,56.4,141.2,Good,Medium
R4202,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",305,12,0.58,85,1.9,1,1,Yes,Medium,Medium,Medium,2172,0.27,28,38,24,IV,383,Forest,57,1,Low,18.6,9.2,99.2,Moderate,Medium
R4203,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",291,26,0.66,50,3.2,1,0,Yes,High,High,Medium,2430,1.26,18,27,14,II,652,Agriculture,11,1,Medium,12.8,19.7,7.1,Poor,High
R4204,Karnataka,Western Ghats,Sharavathi,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Rosewood","Tiger, Elephant","Gold, Iron Ore",246,8,0.67,79,0.9,1,0,Yes,Very High,High,Low,3457,0.36,35,44,32,III,286,Urban,11,2,High,14,1.3,26,Good,High
R4205,Madhya Pradesh,Satpura Range,Narmada,Pachmarhi Wildlife Sanctuary,Biosphere Reserve,"Teak, Sal","Gaur, Leopard","Manganese, Copper",187,16,0.38,56,1.7,1,1,No,Medium,High,High,2312,0.61,33,41,26,II,91,Forest,65,1,High,12.6,15.4,129.3,Moderate,Low
R4206,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",211,9,0.39,40,2.4,1,0,Yes,Low,High,Low,379,1.03,22,27,15,II,867,Forest,20,0,Low,8.6,9,78.3,Moderate,Medium
R4207,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",886,15,0.49,18,1.1,1,1,Yes,Low,High,Low,3338,0.69,20,25,12,III,689,Mixed,62,3,High,14.8,20.9,4.3,Moderate,Low
R4208,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",733,20,0.59,15,1.6,1,1,Yes,High,Medium,Low,3357,0.26,27,36,21,II,1216,Forest,37,0,Low,2,34.5,113.9,Excellent,High
R4209,Telangana,Eastern Ghats,Godavari,Kawal Wildlife Sanctuary,Wildlife Sanctuary,"Teak, Neem","Tiger, Deer","Granite, Limestone",532,28,0.47,30,1.1,1,1,Yes,Low,Medium,Medium,1591,1.45,33,42,25,II,1398,Urban,61,1,Very High,15.2,41,142.6,Moderate,None
R4210,Rajasthan,Aravalli Range,Sabarmati,Kumbhalgarh Wildlife Sanctuary,Eco-Sensitive Zone,"Khejri, Banyan","Leopard, Hyena","Marble, Limestone",634,15,0.73,37,5.4,1,1,Yes,Very High,Low,High,2508,1.13,30,39,26,IV,1129,Agriculture,42,1,Low,19.8,6,68.7,Poor,Low
R4211,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",757,22,0.75,34,5.7,1,1,Yes,Medium,High,Low,2877,0.42,31,34,25,III,158,Forest,43,1,Low,9.1,38.3,58.9,Moderate,Medium
R4212,Assam,Eastern Himalayas,Brahmaputra,Kaziranga Wildlife Sanctuary,National Park,"Elephant Grass, Reed","Rhino, Deer","Coal, Limestone",753,17,0.79,62,3.8,1,1,No,High,High,High,1990,0.46,35,39,27,III,1028,Urban,56,4,Low,2.3,55.2,6,Good,Medium
R4213,Chhattisgarh,Maikal Hills,Hasdeo,Achanakmar Wildlife Sanctuary,Biosphere Reserve,"Sal, Mahua","Bear, Tiger","Coal, Bauxite",238,6,0.52,57,0.6,1,1,Yes,High,Low,High,3352,1.5,35,45,31,IV,805,Forest,51,0,Medium,9.6,28.9,104,Poor,Low
R4214,Odisha,Eastern Ghats,Brahmani,Similipal Wildlife Sanctuary,Biosphere Reserve,"Sal, Bamboo","Elephant, Tiger","Iron Ore, Bauxite",535,5,0.7,27,5.4,1,0,Yes,Very High,Medium,Medium,953,0.7,17,22,11,IV,961,Forest,8,1,High,11,5.4,105.2,Excellent,Medium
